PERIODO;PROGRAMA;GRUPO_REFERENCIA;PUNTAJE_GLOBAL;PERCENTIL_NACIONALGLOBAL;PERCENTIL_GRUPOREFGLOBAL;PUNTAJE_PRUEBA.CCiudadanas;PERCENTIL_NACIONALPRUEBA.CCiudadanas;PERCENTIL_GRUPOREFPRUEBA.CCiudadanas;PUNTAJE_PRUEBA.LectCritica;PERCENTIL_NACIONALPRUEBA.LectCritica;PERCENTIL_GRUPOREFPRUEBA.LectCritica;PUNTAJE_PRUEBA.RazCuanti;PERCENTIL_NACIONALPRUEBA.RazCuanti;PERCENTIL_GRUPOREFPRUEBA.RazCuanti
20173;INGENIERIA ELECTRONICA;INGENIERÍA;157;67;57;108;17;17;150;52;46;177;82;63
20173;INGENIERIA ELECTRONICA;INGENIERÍA;197;98;97;188;93;92;195;92;90;192;92;82
20173;PSICOLOGIA;PSICOLOGÍA;201;99;99;179;87;88;207;97;97;198;95;99
20173;MEDICINA;MEDICINA;163;75;49;175;84;68;158;60;34;166;72;47
20173;MEDICINA;MEDICINA;164;77;51;130;37;21;144;44;21;194;93;82
20173;INGENIERIA ELECTRONICA;INGENIERÍA;192;97;95;171;81;79;223;100;100;207;98;93
20173;DISEÑO INDUSTRIAL;BELLAS ARTES Y DISEÑO;148;54;40;151;60;53;169;71;57;135;36;31
20173;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;163;75;67;186;91;81;155;57;46;123;22;29
20173;INGENIERIA CIVIL;INGENIERÍA;179;90;85;184;90;90;148;49;44;191;92;80
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;149;55;44;185;91;90;194;91;89;179;84;66
20173;DISEÑO INDUSTRIAL;BELLAS ARTES Y DISEÑO;158;69;56;144;52;46;148;49;34;136;36;32
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;185;94;91;176;85;83;234;100;100;201;96;90
20173;MEDICINA;MEDICINA;183;92;77;178;87;73;180;81;58;190;91;78
20173;PSICOLOGIA;PSICOLOGÍA;157;68;72;163;73;74;163;66;65;146;49;64
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;163;76;67;189;93;92;75;1;1;194;93;83
20173;PSICOLOGIA;PSICOLOGÍA;184;93;95;173;82;84;175;77;76;164;70;84
20173;INGENIERIA CIVIL;INGENIERÍA;159;71;61;151;60;56;135;35;29;193;93;83
20173;PSICOLOGIA;PSICOLOGÍA;152;60;65;186;91;93;169;71;70;116;16;21
20173;PSICOLOGIA;PSICOLOGÍA;144;48;52;151;60;60;139;38;37;125;24;33
20173;INGENIERIA CIVIL;INGENIERÍA;196;98;97;200;97;97;204;96;95;191;92;81
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;188;95;93;195;96;96;197;93;91;185;88;74
20173;MATEMATICAS;CIENCIAS NATURALES Y EXACTAS;177;88;68;160;70;51;162;64;37;220;100;96
20173;MEDICINA;MEDICINA;163;75;49;179;87;73;140;40;19;138;39;18
20173;PSICOLOGIA;PSICOLOGÍA;143;46;49;131;39;37;145;45;44;156;61;76
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;192;97;95;183;90;89;210;98;97;184;87;73
20173;MEDICINA;MEDICINA;186;94;81;209;99;97;212;99;95;143;45;22
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;146;50;39;70;1;1;153;55;49;178;83;66
20173;MEDICINA;MEDICINA;194;97;90;207;99;96;209;98;92;215;99;97
20173;INGENIERIA CIVIL;INGENIERÍA;181;91;88;148;56;53;194;91;90;163;69;45
20173;MEDICINA;MEDICINA;181;91;75;182;89;77;201;95;84;180;85;65
20173;MEDICINA;MEDICINA;188;95;83;186;92;81;181;82;60;174;80;58
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;196;98;97;193;95;94;204;96;95;213;99;96
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;118;11;12;125;32;37;132;31;37;158;63;66
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;163;75;70;190;93;92;172;74;63;133;33;40
20173;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;219;100;100;216;100;100;200;94;93;229;100;100
20173;MEDICINA;MEDICINA;188;95;84;162;72;51;208;97;91;174;80;58
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;183;92;96;160;69;77;163;66;75;190;91;95
20173;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;215;100;100;198;97;97;209;98;97;300;100;100
20173;MEDICINA;MEDICINA;179;90;72;128;36;21;176;78;53;167;73;49
20173;INGENIERIA CIVIL;INGENIERÍA;198;98;97;186;92;91;196;92;91;176;81;62
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;162;73;86;150;59;69;169;72;85;143;45;45
20173;DISEÑO INDUSTRIAL;BELLAS ARTES Y DISEÑO;159;70;57;100;12;12;175;77;65;166;72;69
20173;INGENIERIA MECANICA;INGENIERÍA;188;95;93;159;68;65;179;80;77;203;97;91
20173;PSICOLOGIA;PSICOLOGÍA;177;88;91;173;82;84;203;96;96;180;85;94
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;183;93;96;170;79;85;182;83;90;145;48;54
20173;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;161;72;63;168;77;75;214;99;99;209;98;94
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;213;100;100;212;100;100;183;84;81;191;92;81
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;187;95;99;159;69;79;193;91;97;204;97;99
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;121;14;16;84;4;5;118;18;22;116;16;16
20173;INGENIERIA ELECTRICA;INGENIERÍA;173;85;79;139;47;44;184;84;82;184;88;73
20173;PSICOLOGIA;PSICOLOGÍA;207;100;100;206;99;99;207;97;97;160;65;81
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;169;82;88;175;84;89;177;78;86;151;55;62
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;138;38;46;112;20;24;133;32;40;133;33;37
20173;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;158;69;59;159;68;65;128;27;22;166;72;50
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;212;100;100;199;97;97;223;100;100;209;98;94
20173;PSICOLOGIA;PSICOLOGÍA;188;95;97;213;100;100;179;80;79;157;62;78
20173;INGENIERIA MECANICA;INGENIERÍA;170;83;76;132;39;36;220;100;100;155;60;36
20173;PSICOLOGIA;PSICOLOGÍA;183;93;95;187;92;93;183;84;83;157;62;77
20173;INGENIERIA ELECTRONICA;INGENIERÍA;194;97;96;209;99;99;198;93;92;188;90;78
20173;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;198;98;97;223;100;100;197;93;91;216;99;97
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;202;99;97;196;96;89;208;97;94;170;76;83
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;137;36;44;147;55;65;175;77;89;171;77;83
20173;INGENIERIA CIVIL;INGENIERÍA;192;97;95;178;86;85;226;100;100;207;98;93
20173;INGENIERIA MECANICA;INGENIERÍA;185;94;91;160;69;66;158;60;55;208;98;94
20173;PSICOLOGIA;PSICOLOGÍA;151;58;63;169;79;80;154;56;55;107;9;12
20173;INGENIERIA CIVIL;INGENIERÍA;180;91;87;173;82;80;214;99;99;213;99;96
20173;PSICOLOGIA;PSICOLOGÍA;165;78;81;140;48;47;157;59;58;163;69;84
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;175;87;79;157;66;52;203;96;91;126;25;33
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;182;92;95;178;86;91;197;93;97;189;91;94
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;164;77;89;166;75;85;138;38;47;170;75;81
20173;PSICOLOGIA;PSICOLOGÍA;189;96;97;191;94;95;191;90;89;168;74;88
20173;INGENIERIA CIVIL;INGENIERÍA;211;100;100;192;94;94;166;68;64;184;87;73
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;171;84;79;179;87;88;145;46;38;167;73;65
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;180;91;88;152;61;60;169;72;65;190;91;90
20173;PSICOLOGIA;PSICOLOGÍA;174;86;89;86;5;4;196;92;92;133;33;44
20173;PSICOLOGIA;PSICOLOGÍA;189;95;97;184;90;92;217;99;99;169;75;88
20173;INGENIERIA MECANICA;INGENIERÍA;176;88;83;95;9;9;182;83;80;211;99;95
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;187;95;89;179;87;75;207;97;94;167;73;81
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;183;92;89;167;77;74;175;77;73;170;76;55
20173;PSICOLOGIA;PSICOLOGÍA;191;96;97;196;96;97;183;84;83;156;61;76
20173;DISEÑO INDUSTRIAL;BELLAS ARTES Y DISEÑO;165;77;66;154;63;56;151;52;37;161;66;62
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;170;83;76;165;74;71;156;58;52;173;78;58
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;189;96;100;222;100;100;185;86;95;184;88;93
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;144;48;56;104;14;16;123;21;27;147;50;56
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;191;96;96;195;96;94;191;90;84;161;67;78
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;133;30;36;155;64;71;105;8;10;77;1;1
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;190;96;94;179;87;86;210;98;97;223;100;99
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;155;64;54;161;70;67;138;38;32;180;84;67
20173;INGENIERIA MECANICA;INGENIERÍA;168;80;73;157;67;63;184;85;82;180;84;68
20173;PSICOLOGIA;PSICOLOGÍA;154;63;68;103;13;11;166;68;67;132;31;42
20173;INGENIERIA MECANICA;INGENIERÍA;169;82;75;153;62;59;154;56;51;182;86;70
20173;INGENIERIA MECANICA;INGENIERÍA;163;75;66;125;32;30;80;1;1;208;98;94
20173;MEDICINA;MEDICINA;159;71;43;194;95;88;171;73;47;201;96;88
20173;PSICOLOGIA;PSICOLOGÍA;163;75;79;149;58;58;163;66;64;106;9;11
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;167;79;86;90;7;8;192;90;95;190;91;95
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;205;100;100;205;98;99;213;99;100;207;98;99
20173;MEDICINA;MEDICINA;172;84;62;154;63;42;145;45;22;155;59;34
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;178;89;85;180;88;86;196;92;91;171;77;56
20173;INGENIERIA CIVIL;INGENIERÍA;198;98;97;185;91;90;209;98;97;187;90;77
20173;MEDICINA;MEDICINA;179;90;72;166;75;55;198;93;80;155;60;34
20173;MEDICINA;MEDICINA;175;87;66;174;83;66;175;77;52;174;79;57
20173;MEDICINA;MEDICINA;212;100;99;167;77;58;195;92;77;207;98;93
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;184;93;90;160;70;67;176;78;74;217;99;98
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;132;28;34;151;59;67;101;6;8;81;1;1
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;159;70;78;158;67;74;166;69;78;153;58;64
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;115;9;10;74;2;2;91;3;4;105;8;8
20173;MEDICINA;MEDICINA;173;85;64;175;84;67;168;70;44;167;73;48
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;211;100;100;179;87;88;181;82;78;215;99;99
20173;ENFERMERIA;ENFERMERÍA;153;61;70;175;84;92;160;63;70;164;70;78
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;141;42;31;168;78;75;164;66;62;185;88;74
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;178;89;81;186;92;81;196;92;85;139;39;48
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;153;61;70;104;14;16;95;4;5;183;87;92
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;144;48;39;122;30;22;146;47;35;103;7;10
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;176;88;83;153;62;59;175;77;73;195;94;85
20173;PSICOLOGIA;PSICOLOGÍA;208;100;100;194;95;96;204;96;96;218;100;100
20173;INGENIERIA CIVIL;INGENIERÍA;140;41;31;91;7;7;141;41;35;206;98;93
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;176;88;93;192;94;97;152;54;64;162;68;75
20173;INGENIERIA CIVIL;INGENIERÍA;147;52;41;161;71;68;171;73;69;220;100;98
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;175;87;85;176;84;81;170;73;61;152;55;66
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;158;69;59;129;36;34;153;55;49;177;82;64
20173;INGENIERIA ELECTRONICA;INGENIERÍA;154;63;52;120;28;26;169;72;67;151;54;31
20173;INGENIERIA MECANICA;INGENIERÍA;187;95;92;191;94;94;163;65;61;174;80;60
20173;INGENIERIA MECANICA;INGENIERÍA;228;100;100;206;99;99;211;98;98;226;100;100
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;170;83;93;159;68;78;163;65;79;165;71;76
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;135;34;24;107;17;16;114;14;11;177;82;64
20173;INGENIERIA MECANICA;INGENIERÍA;207;100;99;214;100;100;198;93;92;300;100;100
20173;INGENIERIA MECANICA;INGENIERÍA;182;92;89;169;78;76;219;100;99;185;88;74
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;174;86;91;179;87;91;169;72;81;151;55;62
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;195;98;99;178;86;91;210;98;99;189;91;94
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;156;65;57;167;76;62;127;26;20;131;31;39
20173;PSICOLOGIA;PSICOLOGÍA;187;94;96;176;85;87;207;97;97;138;38;51
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;149;55;64;133;40;46;127;26;32;144;46;51
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;183;93;85;170;80;66;175;77;64;173;78;85
20173;PSICOLOGIA;PSICOLOGÍA;162;74;77;147;56;56;170;73;72;149;52;68
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;178;90;94;172;81;87;158;61;70;184;87;92
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;202;99;99;203;98;98;219;100;99;212;99;96
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;143;46;36;115;23;23;135;34;27;122;21;13
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;170;83;89;143;51;59;151;53;63;152;56;62
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;160;71;79;163;72;79;153;55;65;157;62;69
20173;INGENIERIA MECANICA;INGENIERÍA;185;93;90;172;81;79;204;96;95;185;88;74
20173;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;213;100;100;180;88;87;167;69;65;213;99;96
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;165;77;84;155;65;72;142;43;52;143;44;50
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;156;66;79;134;41;48;142;42;52;148;51;52
20173;PSICOLOGIA;PSICOLOGÍA;153;62;66;151;60;60;170;73;72;109;11;14
20173;MEDICINA;MEDICINA;172;85;62;157;67;45;166;68;42;160;65;40
20173;PSICOLOGIA;PSICOLOGÍA;174;86;89;170;79;81;170;73;72;152;56;71
20173;MEDICINA;MEDICINA;183;92;77;157;66;45;164;67;40;200;96;88
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;141;43;51;120;28;32;139;38;47;148;51;57
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;169;81;78;141;48;40;204;96;94;169;75;85
20173;DISEÑO INDUSTRIAL;BELLAS ARTES Y DISEÑO;167;79;68;128;35;31;159;61;46;191;92;92
20173;INGENIERIA CIVIL;INGENIERÍA;178;89;85;166;76;73;183;83;81;171;76;55
20173;PSICOLOGIA;PSICOLOGÍA;176;87;90;163;72;73;185;85;85;135;35;46
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;165;77;84;148;57;64;181;82;89;140;41;45
20173;ENFERMERIA;ENFERMERÍA;138;38;42;176;85;93;121;19;21;127;26;28
20173;PSICOLOGIA;PSICOLOGÍA;178;89;92;157;67;67;191;89;89;159;64;80
20173;MEDICINA;MEDICINA;181;92;75;184;90;79;181;82;59;144;46;23
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;192;97;95;192;94;94;205;96;96;193;93;82
20173;INGENIERIA ELECTRICA;INGENIERÍA;164;77;69;152;61;57;173;75;71;146;48;26
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;200;99;100;207;99;100;210;98;99;219;100;100
20173;PSICOLOGIA;PSICOLOGÍA;150;56;61;148;57;57;156;58;57;94;4;4
20173;PSICOLOGIA;PSICOLOGÍA;146;51;55;137;45;44;134;34;32;145;47;62
20173;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;164;76;68;169;79;65;152;54;43;148;51;59
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;180;90;88;168;78;78;189;88;86;161;67;57
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;183;92;91;157;66;65;206;97;96;145;47;35
20173;PSICOLOGIA;PSICOLOGÍA;148;54;58;173;82;84;140;40;38;101;6;8
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;171;84;90;135;43;49;174;76;85;182;86;91
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;187;95;97;181;88;93;199;94;97;168;74;80
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;180;91;88;171;81;81;172;75;69;156;61;50
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;146;50;41;120;27;27;100;6;4;170;76;70
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;151;59;50;134;41;40;149;50;42;167;73;66
20173;MEDICINA;MEDICINA;154;63;36;163;73;52;180;82;59;144;46;23
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;168;80;72;178;86;74;195;92;84;128;27;35
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;153;61;53;140;48;40;135;34;23;181;85;93
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;164;76;68;165;75;72;153;54;49;180;85;68
20173;INGENIERIA ELECTRONICA;INGENIERÍA;200;99;98;199;97;97;206;97;96;208;98;94
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;160;72;65;107;17;17;161;63;56;119;18;11
20173;PSICOLOGIA;PSICOLOGÍA;136;35;37;85;5;4;104;8;7;110;11;15
20173;ENFERMERIA;ENFERMERÍA;152;60;68;135;43;49;161;63;71;129;28;30
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;152;60;52;125;32;25;190;89;84;162;67;78
20173;ENFERMERIA;ENFERMERÍA;142;44;49;95;9;8;162;64;72;157;62;70
20173;ENFERMERIA;ENFERMERÍA;139;40;45;139;47;54;141;42;46;123;22;23
20173;ENFERMERIA;ENFERMERÍA;154;64;72;148;56;65;185;85;91;147;49;54
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;152;60;69;165;75;81;150;51;61;133;33;36
20173;PSICOLOGIA;PSICOLOGÍA;167;79;83;160;70;70;204;96;96;155;60;76
20173;INGENIERIA ELECTRONICA;INGENIERÍA;192;97;95;171;80;78;192;90;88;202;96;90
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;215;100;100;174;83;88;213;99;100;176;81;87
20173;INGENIERIA MECANICA;INGENIERÍA;222;100;100;207;99;99;205;96;96;186;89;75
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;144;47;38;164;73;67;124;23;14;92;3;5
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;152;60;49;160;70;67;196;92;91;196;94;85
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;190;96;96;189;93;92;193;91;86;201;96;99
20173;PSICOLOGIA;PSICOLOGÍA;186;94;96;196;96;97;198;93;93;171;77;90
20173;PSICOLOGIA;PSICOLOGÍA;162;74;78;157;66;67;170;73;72;148;51;66
20173;PSICOLOGIA;PSICOLOGÍA;162;74;77;162;72;73;159;62;61;128;27;36
20173;INGENIERIA MECANICA;INGENIERÍA;195;98;97;187;92;92;186;86;83;196;94;85
20173;MEDICINA;MEDICINA;169;81;57;153;62;40;187;87;67;150;54;29
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;159;70;62;187;92;93;198;93;92;204;97;97
20173;MEDICINA;MEDICINA;156;66;38;186;91;81;143;43;21;144;47;23
20173;MEDICINA;MEDICINA;206;100;97;203;98;95;215;99;96;172;78;55
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;176;88;85;122;29;29;157;59;52;212;99;99
20173;MEDICINA;MEDICINA;194;97;90;192;94;87;188;87;68;203;97;90
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;185;93;90;187;92;92;192;90;88;187;89;76
20173;MEDICINA;MEDICINA;199;99;94;203;98;94;204;96;87;222;100;99
20173;PSICOLOGIA;PSICOLOGÍA;143;47;50;129;36;34;104;8;6;137;38;50
20173;PSICOLOGIA;PSICOLOGÍA;175;87;90;183;90;91;203;96;95;152;56;72
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;177;89;86;211;99;100;215;99;99;96;4;2
20173;PSICOLOGIA;PSICOLOGÍA;165;77;80;159;69;70;157;60;58;148;51;66
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;207;100;100;209;99;100;211;98;100;217;100;100
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;190;96;94;192;94;94;186;86;84;207;98;93
20173;INGENIERIA ELECTRONICA;INGENIERÍA;203;99;99;176;85;83;226;100;100;197;95;86
20173;DISEÑO GRAFICO;BELLAS ARTES Y DISEÑO;188;95;93;188;93;92;205;96;94;197;94;95
20173;MEDICINA;MEDICINA;150;57;31;157;67;45;125;23;10;129;28;12
20173;PSICOLOGIA;PSICOLOGÍA;161;73;76;172;81;83;139;39;37;176;81;92
20173;INGENIERIA ELECTRONICA;INGENIERÍA;189;95;93;175;84;83;168;71;66;195;94;84
20173;PSICOLOGIA;PSICOLOGÍA;195;97;98;182;89;91;199;94;94;170;76;89
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;175;87;92;175;84;89;168;70;80;196;94;97
20173;PSICOLOGIA;PSICOLOGÍA;171;84;87;177;85;87;180;81;80;175;80;92
20173;INGENIERIA CIVIL;INGENIERÍA;177;89;84;161;70;67;169;72;67;197;95;87
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;159;70;61;147;56;43;144;45;36;121;20;26
20173;INGENIERIA CIVIL;INGENIERÍA;181;92;88;169;79;76;170;73;69;203;97;91
20173;INGENIERIA ELECTRONICA;INGENIERÍA;143;45;35;82;4;4;127;26;21;175;80;61
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;167;80;86;172;82;87;188;87;93;167;73;80
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;152;60;69;106;16;18;156;58;68;122;21;23
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;178;90;94;168;78;84;168;71;80;176;81;87
20173;INGENIERIA MECANICA;INGENIERÍA;166;78;70;157;67;63;153;55;49;181;85;69
20173;DERECHO;DERECHO;175;87;85;198;97;91;201;95;93;187;89;95
20173;PSICOLOGIA;PSICOLOGÍA;201;99;100;202;98;98;207;97;97;192;92;98
20173;PSICOLOGIA;PSICOLOGÍA;169;82;85;176;85;86;173;76;75;151;55;70
20173;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;203;99;99;176;84;83;193;90;89;173;79;59
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;170;83;74;184;91;79;148;50;39;119;18;25
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;134;32;39;94;8;9;90;3;3;118;17;19
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;180;91;86;154;63;60;181;82;79;171;77;56
20173;ECONOMIA;ECONOMIA;186;94;79;172;82;61;197;93;81;190;91;75
20173;INGENIERIA MECANICA;INGENIERÍA;184;93;90;204;98;98;193;90;89;208;98;94
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;179;90;89;146;54;47;194;91;87;160;66;77
20173;INGENIERIA CIVIL;INGENIERÍA;160;71;62;175;84;82;156;58;53;178;83;65
20173;INGENIERIA MECANICA;INGENIERÍA;175;87;82;144;52;49;176;78;74;175;81;61
20173;INGENIERIA ELECTRONICA;INGENIERÍA;186;94;91;187;92;91;205;97;96;199;95;88
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;192;97;98;188;93;96;210;98;99;188;90;94
20173;ENFERMERIA;ENFERMERÍA;158;69;78;152;60;69;143;44;49;172;78;86
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;188;95;99;203;98;100;186;86;95;174;80;86
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;180;91;83;170;79;65;203;95;90;183;87;91
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;189;96;98;193;95;97;176;78;86;171;76;83
20173;INGENIERIA ELECTRICA;INGENIERÍA;158;68;58;112;21;20;173;76;72;153;57;34
20173;PSICOLOGIA;PSICOLOGÍA;180;91;93;175;84;85;175;77;76;156;60;76
20173;INGENIERIA MECANICA;INGENIERÍA;199;98;98;197;96;96;203;96;95;180;85;68
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;134;32;38;101;12;14;124;23;29;128;28;30
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;157;67;76;160;69;77;156;58;68;152;56;62
20173;DISEÑO INDUSTRIAL;BELLAS ARTES Y DISEÑO;177;88;81;170;79;76;192;90;83;183;87;86
20173;MEDICINA;MEDICINA;178;89;71;169;78;60;202;95;86;187;90;75
20173;INGENIERIA MECANICA;INGENIERÍA;156;66;56;146;54;51;103;7;6;185;88;74
20173;DERECHO;DERECHO;185;93;92;209;99;97;205;96;95;131;30;36
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;128;23;28;87;5;5;125;24;29;97;4;4
20173;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;176;87;82;170;80;78;158;60;55;188;90;77
20173;INGENIERIA CIVIL;INGENIERÍA;184;93;90;144;52;49;197;93;91;188;90;77
